country,year,sex,age,suicides/100k pop,gdp_per_capita ($),generation,GDP_for_year ($),log_rate
14,2014,1,5,38.45,5079,5,1378474324,3.675034047
14,2014,1,4,20.92,5079,0,1378474324,3.087399462
14,2014,1,2,17.96,5079,2,1378474324,2.942331497
14,2014,0,5,9.87,5079,5,1378474324,2.386006701
14,2014,1,1,7.52,5079,4,1378474324,2.142416341
14,2014,0,2,5.05,5079,2,1378474324,1.800058272
14,2014,0,4,5.02,5079,0,1378474324,1.795087259
14,2014,1,0,2.19,5079,4,1378474324,1.160020917
14,2014,0,1,1.28,5079,4,1378474324,0.824175443
14,2014,0,0,0.8,5079,4,1378474324,0.587786665
14,2014,1,3,0.44,5079,3,1378474324,0.364643114
14,2014,0,3,0,5079,3,1378474324,0
15,1985,1,5,15.35,1898,1,395508957,2.794227897
15,1985,1,4,9.97,1898,1,395508957,2.395164274
15,1985,1,2,8.43,1898,5,395508957,2.243896097
15,1985,1,1,7.35,1898,0,395508957,2.122261539
15,1985,1,0,4.78,1898,2,395508957,1.754403683
15,1985,0,5,3.24,1898,1,395508957,1.444563269
15,1985,0,4,2.62,1898,1,395508957,1.286474026
15,1985,0,1,2.49,1898,0,395508957,1.249901736
15,1985,0,2,2.43,1898,5,395508957,1.232560261
15,1985,0,0,2.04,1898,2,395508957,1.111857515
15,1985,0,3,0.26,1898,2,395508957,0.231111721
15,1985,1,3,0.22,1898,2,395508957,0.198850859
15,1986,1,5,12.5,2257,1,1849252378,2.602689685
15,1986,1,4,10.58,2257,1,1849252378,2.449279472
15,1986,1,2,7.8,2257,5,1849252378,2.174751721
15,1986,1,1,7.62,2257,0,1849252378,2.154085085
15,1986,1,0,5.13,2257,2,1849252378,1.81319475
15,1986,0,5,3.06,2257,1,1849252378,1.401182974
15,1986,0,4,2.67,2257,1,1849252378,1.300191662
15,1986,0,2,2.54,2257,5,1849252378,1.264126727
15,1986,0,0,2.45,2257,2,1849252378,1.238374231
15,1986,0,1,2.42,2257,0,1849252378,1.229640551
15,1986,0,3,0.22,2257,2,1849252378,0.198850859
15,1986,1,3,0.17,2257,2,1849252378,0.157003749
15,1987,1,5,22.73,2394,1,2026336265,3.16674007
15,1987,1,4,12.53,2394,1,2026336265,2.604909442
15,1987,1,2,8.6,2394,5,2026336265,2.261763098
15,1987,1,1,7.68,2394,0,2026336265,2.161021529
15,1987,1,0,5.05,2394,2,2026336265,1.800058272
15,1987,0,4,3.34,2394,1,2026336265,1.467874348
15,1987,0,5,2.75,2394,1,2026336265,1.32175584
15,1987,0,2,2.64,2394,5,2026336265,1.291983682
15,1987,0,1,2.33,2394,0,2026336265,1.202972304
15,1987,0,0,2.06,2394,2,2026336265,1.118414916
15,1987,1,3,0.21,2394,2,2026336265,0.19062036
15,1987,0,3,0.2,2394,2,2026336265,0.182321557
15,1988,1,5,19.98,2628,1,315099794,3.043569603
15,1988,1,4,10.04,2628,1,315099794,2.401525041
15,1988,1,2,8.42,2628,5,315099794,2.242835089
15,1988,1,1,7.32,2628,0,315099794,2.118662255
15,1988,0,5,4.92,2628,1,315099794,1.778336449
15,1988,1,0,4.65,2628,2,315099794,1.731655545
15,1988,0,4,3.01,2628,1,315099794,1.388791241
15,1988,0,2,2.43,2628,5,315099794,1.232560261
15,1988,0,1,2.27,2628,0,315099794,1.184789985
15,1988,0,0,1.97,2628,2,315099794,1.088561953
15,1988,1,3,0.2,2628,2,315099794,0.182321557
15,1988,0,3,0.15,2628,2,315099794,0.139761942
15,1989,1,5,20.53,3310,1,393547696,3.069447311
15,1989,1,4,10.03,3310,1,393547696,2.400618833
15,1989,1,2,7.79,3310,5,393547696,2.173614712
15,1989,1,1,7.48,3310,0,393547696,2.13771045
15,1989,1,0,5.02,3310,2,393547696,1.795087259
15,1989,0,5,4.04,3310,1,393547696,1.617406082
15,1989,0,4,2.66,3310,1,393547696,1.297463147
15,1989,0,2,2.24,3310,5,393547696,1.17557333
15,1989,0,1,2.05,3310,0,393547696,1.115141591
15,1989,0,0,1.81,3310,2,393547696,1.033184483
15,1989,0,3,0.21,3310,2,393547696,0.19062036
15,1989,1,3,0.16,3310,2,393547696,0.148420005
15,1990,1,5,21.92,3516,1,1904685968,3.132009892
15,1990,1,4,10.79,3516,1,1904685968,2.467251715
15,1990,1,2,7.96,3516,5,1904685968,2.192770227
15,1990,1,1,7.75,3516,0,1904685968,2.1690537
15,1990,1,0,5.02,3516,2,1904685968,1.795087259
15,1990,0,5,3.4,3516,1,1904685968,1.481604541
15,1990,0,4,3.05,3516,1,1904685968,1.398716881
15,1990,0,2,2.68,3516,5,1904685968,1.302912752
15,1990,0,0,2.09,3516,2,1904685968,1.128171091
15,1990,0,1,2.02,3516,0,1904685968,1.105256831
15,1990,1,3,0.19,3516,2,1904685968,0.173953307
15,1990,0,3,0.19,3516,2,1904685968,0.173953307
15,1991,1,5,21.1,4490,1,1564578560,3.095577609
15,1991,1,4,11.52,4490,5,1564578560,2.527327366
15,1991,1,2,9.12,4490,0,1564578560,2.314513664
15,1991,1,1,8.03,4490,0,1564578560,2.200552367
15,1991,1,0,5.22,4490,2,1564578560,1.827769907
15,1991,0,4,3.35,4490,5,1564578560,1.470175845
15,1991,0,5,3.24,4490,1,1564578560,1.444563269
15,1991,0,2,2.18,4490,0,1564578560,1.156881197
15,1991,0,1,2.09,4490,0,1564578560,1.128171091
15,1991,0,0,2.06,4490,2,1564578560,1.118414916
15,1991,1,3,0.23,4490,4,1564578560,0.207014169
15,1991,0,3,0.2,4490,4,1564578560,0.182321557
15,1992,1,5,19.36,2924,1,1167291472,3.013572192
15,1992,1,4,10.9,2924,5,1167291472,2.4765384
15,1992,1,2,9.34,2924,0,1167291472,2.336019869
15,1992,1,1,7.7,2924,0,1167291472,2.163323026
15,1992,1,0,5.44,2924,2,1167291472,1.86252854
15,1992,0,5,2.95,2924,1,1167291472,1.373715579
15,1992,0,2,2.49,2924,0,1167291472,1.249901736
15,1992,0,4,2.42,2924,5,1167291472,1.229640551
15,1992,0,1,2.02,2924,0,1167291472,1.105256831
15,1992,0,0,1.89,2924,2,1167291472,1.061256502
15,1992,1,3,0.21,2924,4,1167291472,0.19062036
15,1992,0,3,0.2,2924,4,1167291472,0.182321557
15,1993,1,5,21.64,3136,1,288086552,3.119718253
15,1993,1,4,10.32,3136,5,288086552,2.426571073
15,1993,1,1,9.12,3136,0,288086552,2.314513664
15,1993,1,2,8.84,3136,0,288086552,2.286455711
15,1993,1,0,6.01,3136,2,288086552,1.947337701
15,1993,0,5,2.61,3136,1,288086552,1.283707772
15,1993,0,4,2.57,3136,5,288086552,1.272565596
15,1993,0,0,2.2,3136,2,288086552,1.16315081
15,1993,0,2,2.13,3136,0,288086552,1.141033005
15,1993,0,1,1.97,3136,0,288086552,1.088561953
15,1993,1,3,0.28,3136,4,288086552,0.246860078
15,1993,0,3,0.17,3136,4,288086552,0.157003749
15,1994,1,5,22.68,3925,1,233750983,3.16463081
15,1994,1,4,11.56,3925,5,233750983,2.530517161
15,1994,1,1,9.31,3925,0,233750983,2.333114298
15,1994,1,2,8.95,3925,0,233750983,2.297572551
15,1994,1,0,6.36,3925,2,233750983,1.996059933
15,1994,0,5,2.98,3925,1,233750983,1.381281819
15,1994,0,0,2.41,3925,2,233750983,1.226712291
15,1994,0,4,2.38,3925,5,233750983,1.217875709
15,1994,0,2,2.2,3925,0,233750983,1.16315081
15,1994,0,1,2.16,3925,0,233750983,1.150572028
15,1994,1,3,0.26,3925,4,233750983,0.231111721
15,1994,0,3,0.26,3925,4,233750983,0.231111721
15,1995,1,5,22.33,5313,1,506240199,3.149740086
15,1995,1,4,12.57,5313,5,506240199,2.607861474
15,1995,1,2,10.26,5313,0,506240199,2.421256623
15,1995,1,1,9.85,5313,2,506240199,2.38416508
15,1995,1,0,6.84,5313,2,506240199,2.059238834
15,1995,0,5,3.11,5313,1,506240199,1.413423029
15,1995,0,4,2.75,5313,5,506240199,1.32175584
15,1995,0,2,2.59,5313,0,506240199,1.278152203
15,1995,0,1,2.32,5313,2,506240199,1.199964783
15,1995,0,0,2.21,5313,2,506240199,1.166270937
15,1995,1,3,0.21,5313,4,506240199,0.19062036
15,1995,0,3,0.2,5313,4,506240199,0.182321557
15,1996,1,5,20.42,5771,1,22908384,3.064325065
15,1996,1,4,12,5771,5,22908384,2.564949357
15,1996,1,2,10.65,5771,0,22908384,2.45530618
15,1996,1,1,9.35,5771,2,22908384,2.33698652
15,1996,1,0,7.2,5771,2,22908384,2.104134154
15,1996,0,5,3.64,5771,1,22908384,1.534714366
15,1996,0,4,2.59,5771,5,22908384,1.278152203
15,1996,0,2,2.49,5771,0,22908384,1.249901736
15,1996,0,0,2.17,5771,2,22908384,1.153731588
15,1996,0,1,2.16,5771,2,22908384,1.150572028
15,1996,1,3,0.38,5771,4,22908384,0.322083499
15,1996,0,3,0.28,5771,4,22908384,0.246860078
15,1997,1,5,23.92,5891,1,1563637651,3.215670694
15,1997,1,4,13.08,5891,5,1563637651,2.644755351
15,1997,1,2,10.46,5891,0,1563637651,2.438862711
15,1997,1,1,9.87,5891,2,1563637651,2.386006701
15,1997,1,0,6.67,5891,2,1563637651,2.037316615
15,1997,0,5,2.93,5891,1,1563637651,1.368639426
15,1997,0,2,2.72,5891,0,1563637651,1.313723668
15,1997,0,4,2.52,5891,5,1563637651,1.25846099
15,1997,0,1,2.02,5891,2,1563637651,1.105256831
15,1997,0,0,2.01,5891,2,1563637651,1.101940079
15,1997,0,3,0.31,5891,4,1563637651,0.270027137
15,1997,1,3,0.29,5891,4,1563637651,0.254642218
15,1998,1,5,22.4,5663,1,434985137,3.152736022
15,1998,1,4,13.22,5663,5,434985137,2.654649424
15,1998,1,2,10.36,5663,0,434985137,2.430098413
15,1998,1,1,9.34,5663,2,434985137,2.336019869
15,1998,1,0,6.45,5663,2,434985137,2.008214032
15,1998,0,5,3.48,5663,1,434985137,1.499623046
15,1998,0,4,2.39,5663,5,434985137,1.220829921
15,1998,0,2,2.37,5663,0,434985137,1.214912744
15,1998,0,1,2.3,5663,2,434985137,1.193922468
15,1998,0,0,2.19,5663,2,434985137,1.160020917
15,1998,1,3,0.28,5663,4,434985137,0.246860078
15,1998,0,3,0.27,5663,4,434985137,0.2390169
15,1999,1,5,20.93,3864,1,1906841454,3.087855562
15,1999,1,4,11.28,3864,5,1906841454,2.507971923
15,1999,1,2,10,3864,0,1906841454,2.397895273
15,1999,1,1,8.61,3864,2,1906841454,2.262804223
15,1999,1,0,6.41,3864,2,1906841454,2.002830439
15,1999,0,4,2.21,3864,5,1906841454,1.166270937
15,1999,0,2,2.13,3864,0,1906841454,1.141033005
15,1999,0,5,2.11,3864,1,1906841454,1.134622726
15,1999,0,1,1.82,3864,2,1906841454,1.036736885
15,1999,0,0,1.66,3864,2,1906841454,0.978326123
15,1999,1,3,0.28,3864,4,1906841454,0.246860078
15,1999,0,3,0.21,3864,4,1906841454,0.19062036
15,2000,1,5,19.95,4156,1,1709350811,3.042138646
15,2000,1,4,12.02,4156,5,1709350811,2.566486637
15,2000,1,2,10.16,4156,0,1709350811,2.412335957
15,2000,1,1,8.51,4156,2,1709350811,2.252343877
15,2000,1,0,5.93,4156,2,1709350811,1.935859813
15,2000,0,5,2.57,4156,1,1709350811,1.272565596
15,2000,0,4,2.51,4156,5,1709350811,1.255616037
15,2000,0,2,2.21,4156,0,1709350811,1.166270937
15,2000,0,0,2.01,4156,2,1709350811,1.101940079
15,2000,0,1,1.88,4156,2,1709350811,1.057790294
15,2000,0,3,0.25,4156,4,1709350811,0.223143551
15,2000,1,3,0.23,4156,4,1709350811,0.207014169
15,2001,1,5,20.99,3492,5,1026527602,3.090587805
15,2001,1,4,12.48,3492,5,1026527602,2.601207105
15,2001,1,2,11.06,3492,0,1026527602,2.489894191
15,2001,1,1,9.78,3492,2,1026527602,2.377692565
15,2001,1,0,7.13,3492,4,1026527602,2.095560924
15,2001,0,2,2.72,3492,0,1026527602,1.313723668
15,2001,0,4,2.28,3492,5,1026527602,1.187843422
15,2001,0,0,2.26,3492,4,1026527602,1.181727195
15,2001,0,5,2.2,3492,5,1026527602,1.16315081
15,2001,0,1,1.96,3492,2,1026527602,1.085189268
15,2001,1,3,0.32,3492,4,1026527602,0.277631737
15,2001,0,3,0.31,3492,4,1026527602,0.270027137
15,2002,1,5,17.53,3121,5,1156346772,2.91939104
15,2002,1,4,11.74,3121,5,1156346772,2.54474665
15,2002,1,2,10.53,3121,0,1156346772,2.444952334
15,2002,1,1,9.56,3121,2,1156346772,2.357073278
15,2002,1,0,6.86,3121,4,1156346772,2.061786606
15,2002,0,5,3.12,3121,5,1156346772,1.415853163
15,2002,0,2,2.78,3121,0,1156346772,1.32972401
15,2002,0,4,2.41,3121,5,1156346772,1.226712291
15,2002,0,0,2.35,3121,4,1156346772,1.208960346
15,2002,0,1,2.26,3121,2,1156346772,1.181727195
15,2002,0,3,0.32,3121,4,1156346772,0.277631737
15,2002,1,3,0.31,3121,4,1156346772,0.270027137
15,2003,1,5,16.47,3376,5,25827648,2.860485124
15,2003,1,4,12.13,3376,5,25827648,2.574899688
15,2003,1,2,10.83,3376,0,25827648,2.470638678
15,2003,1,1,9.43,3376,2,25827648,2.344686269
15,2003,1,0,7,3376,4,25827648,2.079441542
15,2003,0,2,2.49,3376,0,25827648,1.249901736
15,2003,0,5,2.42,3376,5,25827648,1.229640551
15,2003,0,0,2.35,3376,4,25827648,1.208960346
15,2003,0,4,2.19,3376,5,25827648,1.160020917
15,2003,0,1,2.16,3376,2,25827648,1.150572028
15,2003,1,3,0.34,3376,4,25827648,0.292669614
15,2003,0,3,0.26,3376,4,25827648,0.231111721
15,2004,1,5,19.07,3984,5,698244159,2.999226163
15,2004,1,4,11.59,3984,5,698244159,2.532902848
15,2004,1,2,10.26,3984,0,698244159,2.421256623
15,2004,1,1,9.79,3984,2,698244159,2.378619779
15,2004,1,0,7.06,3984,4,698244159,2.086913557
15,2004,0,2,2.63,3984,0,698244159,1.289232648
15,2004,0,4,2.37,3984,5,698244159,1.214912744
15,2004,0,5,2.29,3984,5,698244159,1.190887565
15,2004,0,0,2.28,3984,4,698244159,1.187843422
15,2004,0,1,2.27,3984,2,698244159,1.184789985
15,2004,0,3,0.34,3984,4,698244159,0.292669614
15,2004,1,3,0.27,3984,4,698244159,0.2390169
15,2005,1,5,19.95,5230,5,1723021755,3.042138646
15,2005,1,4,13.19,5230,5,1723021755,2.652537491
15,2005,1,2,11.2,5230,0,1723021755,2.501435952
15,2005,1,1,9.52,5230,2,1723021755,2.353278207
15,2005,1,0,6.9,5230,4,1723021755,2.066862759
15,2005,0,2,2.82,5230,0,1723021755,1.340250423
15,2005,0,4,2.49,5230,5,1723021755,1.249901736
15,2005,0,1,2.37,5230,2,1723021755,1.214912744
15,2005,0,0,2.29,5230,4,1723021755,1.190887565
15,2005,0,5,2.26,5230,5,1723021755,1.181727195
15,2005,0,3,0.32,5230,4,1723021755,0.277631737
15,2005,1,3,0.29,5230,4,1723021755,0.254642218
15,2006,1,5,17.45,6403,5,461264478,2.91506437
15,2006,1,4,12.02,6403,5,461264478,2.566486637
15,2006,1,2,11.17,6403,0,461264478,2.498973907
15,2006,1,1,9.78,6403,2,461264478,2.377692565
15,2006,1,0,7.16,6403,4,461264478,2.099244169
15,2006,0,2,2.94,6403,0,461264478,1.371180723
15,2006,0,4,2.46,6403,5,461264478,1.241268589
15,2006,0,0,2.19,6403,4,461264478,1.160020917
15,2006,0,1,2.1,6403,2,461264478,1.131402111
15,2006,0,5,1.91,6403,5,461264478,1.068153081
15,2006,1,3,0.36,6403,4,461264478,0.3074847
15,2006,0,3,0.36,6403,4,461264478,0.3074847
15,2007,1,5,18.44,7970,5,1219974750,2.967332799
15,2007,1,4,12.69,7970,5,1219974750,2.616665639
15,2007,1,2,10.87,7970,0,1219974750,2.474014209
15,2007,1,1,10.01,7970,2,1219974750,2.398803951
15,2007,1,0,7.04,7970,4,1219974750,2.084429083
15,2007,0,2,2.94,7970,0,1219974750,1.371180723
15,2007,0,4,2.45,7970,5,1219974750,1.238374231
15,2007,0,1,2.42,7970,2,1219974750,1.229640551
15,2007,0,0,2.16,7970,4,1219974750,1.150572028
15,2007,0,5,1.98,7970,5,1219974750,1.091923301
15,2007,1,3,0.38,7970,3,1219974750,0.322083499
15,2007,0,3,0.3,7970,3,1219974750,0.262364264
15,2008,1,5,18.4,9555,5,687509993,2.965273066
15,2008,1,4,12.04,9555,5,687509993,2.568021556
15,2008,1,2,11.06,9555,0,687509993,2.489894191
15,2008,1,1,10.38,9555,2,687509993,2.431857429
15,2008,1,0,7.69,9555,4,687509993,2.162172939
15,2008,0,2,2.97,9555,0,687509993,1.378766095
15,2008,0,4,2.65,9555,5,687509993,1.294727168
15,2008,0,0,2.28,9555,4,687509993,1.187843422
15,2008,0,1,2.21,9555,2,687509993,1.166270937
15,2008,0,5,1.93,9555,5,687509993,1.075002423
15,2008,1,3,0.31,9555,3,687509993,0.270027137
15,2008,0,3,0.29,9555,3,687509993,0.254642218
15,2009,1,5,16.36,9283,5,572470086,2.854168709
15,2009,1,4,12.22,9283,5,572470086,2.581730834
15,2009,1,2,11.39,9283,0,572470086,2.516889696
15,2009,1,1,10.97,9283,2,572470086,2.48240352
15,2009,1,0,7.14,9283,4,572470086,2.09679018
15,2009,0,2,3.01,9283,0,572470086,1.388791241
15,2009,0,4,2.48,9283,5,572470086,1.247032294
15,2009,0,1,2.09,9283,2,572470086,1.128171091
15,2009,0,5,2.06,9283,5,572470086,1.118414916
15,2009,0,0,1.98,9283,4,572470086,1.091923301
15,2009,1,3,0.36,9283,3,572470086,0.3074847
15,2009,0,3,0.31,9283,3,572470086,0.270027137
15,2010,1,5,19.02,12161,5,1258456059,2.996731774
15,2010,1,4,11.43,12161,5,1258456059,2.520112906
15,2010,1,1,10.76,12161,2,1258456059,2.464703942
15,2010,1,2,10.55,12161,2,1258456059,2.446685437
15,2010,1,0,7.27,12161,4,1258456059,2.112634509
15,2010,0,2,3.21,12161,2,1258456059,1.437462648
15,2010,0,4,2.69,12161,5,1258456059,1.305626458
15,2010,0,5,2.69,12161,5,1258456059,1.305626458
15,2010,0,1,2.37,12161,2,1258456059,1.214912744
15,2010,0,0,2.13,12161,4,1258456059,1.141033005
15,2010,1,3,0.32,12161,3,1258456059,0.277631737
15,2010,0,3,0.29,12161,3,1258456059,0.254642218
15,2011,1,5,17.58,14245,5,566494928,2.922085733
15,2011,1,4,11.8,14245,0,566494928,2.549445171
15,2011,1,1,11.06,14245,4,566494928,2.489894191
15,2011,1,2,11.03,14245,2,566494928,2.48740353
15,2011,1,0,7.55,14245,4,566494928,2.145931283
15,2011,0,2,3.04,14245,2,566494928,1.396244692
15,2011,0,4,2.69,14245,0,566494928,1.305626458
15,2011,0,0,2.4,14245,4,566494928,1.223775432
15,2011,0,1,2.32,14245,4,566494928,1.199964783
15,2011,0,5,2.28,14245,5,566494928,1.187843422
15,2011,1,3,0.37,14245,3,566494928,0.31481074
15,2011,0,3,0.29,14245,3,566494928,0.254642218
15,2012,1,5,17.71,13283,5,122553489,2.92905814
15,2012,1,4,12.55,13283,0,122553489,2.606386547
15,2012,1,2,11.33,13283,2,122553489,2.512035317
15,2012,1,1,11.08,13283,4,122553489,2.491551193
15,2012,1,0,7.44,13283,4,122553489,2.132982309
15,2012,0,2,3.25,13283,2,122553489,1.446918983
15,2012,0,4,3.09,13283,0,122553489,1.40854497
15,2012,0,1,2.62,13283,4,122553489,1.286474026
15,2012,0,5,2.43,13283,5,122553489,1.232560261
15,2012,0,0,2.23,13283,4,122553489,1.172482137
15,2012,1,3,0.47,13283,3,122553489,0.385262401
15,2012,0,3,0.25,13283,3,122553489,0.223143551
15,2013,1,5,16.51,13191,5,1094242594,2.862772146
15,2013,1,4,12.25,13191,0,1094242594,2.583997552
15,2013,1,2,11.76,13191,2,1094242594,2.546315278
15,2013,1,1,11.43,13191,4,1094242594,2.520112906
15,2013,1,0,7.47,13191,4,1094242594,2.136530509
15,2013,0,2,3.26,13191,2,1094242594,1.44926916
15,2013,0,4,3.09,13191,0,1094242594,1.40854497
15,2013,0,5,2.54,13191,5,1094242594,1.264126727
15,2013,0,1,2.25,13191,4,1094242594,1.178654996
15,2013,0,0,2.11,13191,4,1094242594,1.134622726
15,2013,1,3,0.43,13191,3,1094242594,0.357674444
15,2013,0,3,0.31,13191,3,1094242594,0.270027137
15,2014,1,5,16.6,12975,5,727668153,2.867898902
15,2014,1,4,12.28,12975,0,727668153,2.586259144
15,2014,1,2,11.52,12975,2,727668153,2.527327366
15,2014,1,1,11.26,12975,4,727668153,2.506341931
15,2014,1,0,7.71,12975,4,727668153,2.164471791
15,2014,0,2,3.11,12975,2,727668153,1.413423029
15,2014,0,4,2.67,12975,0,727668153,1.300191662
15,2014,0,1,2.61,12975,4,727668153,1.283707772
15,2014,0,5,2.28,12975,5,727668153,1.187843422
15,2014,0,0,2.17,12975,4,727668153,1.153731588
15,2014,1,3,0.52,12975,3,727668153,0.418710335
15,2014,0,3,0.4,12975,3,727668153,0.336472237
15,2015,1,5,19.19,9431,5,1671890579,3.005187432
15,2015,1,4,13.04,9431,0,1671890579,2.641910399
15,2015,1,2,12,9431,2,1671890579,2.564949357
15,2015,1,1,10.76,9431,4,1671890579,2.464703942
15,2015,1,0,7.91,9431,4,1671890579,2.187174241
15,2015,0,2,3.2,9431,2,1671890579,1.435084525
15,2015,0,4,3.17,9431,0,1671890579,1.427916036
15,2015,0,1,2.66,9431,4,1671890579,1.297463147
15,2015,0,5,2.34,9431,5,1671890579,1.205970807
15,2015,0,0,2.33,9431,4,1671890579,1.202972304
15,2015,1,3,0.49,9431,3,1671890579,0.39877612
15,2015,0,3,0.36,9431,3,1671890579,0.3074847
16,1985,1,5,131.17,2044,1,24448131,4.884088973
16,1985,0,5,42.21,2044,1,24448131,3.76607195
16,1985,1,4,39.13,2044,1,24448131,3.692124184
16,1985,1,2,22.83,2044,5,24448131,3.170945291
16,1985,0,4,17.64,2044,1,24448131,2.925309809
16,1985,1,1,16.81,2044,0,24448131,2.879760097
16,1985,1,0,12.76,2044,2,24448131,2.621765833
16,1985,0,2,7.41,2044,5,24448131,2.129421474
16,1985,0,1,5.81,2044,0,24448131,1.91839212
16,1985,0,0,5.38,2044,2,24448131,1.853168097
16,1985,1,3,1.65,2044,2,24448131,0.97455964
16,1985,0,3,0.32,2044,2,24448131,0.277631737
16,1986,1,5,103.8,2413,1,1225542362,4.652053772
16,1986,0,5,43.03,2413,1,1225542362,3.78487122
16,1986,1,4,35.63,2413,1,1225542362,3.600867577
16,1986,1,2,23.82,2413,5,1225542362,3.21164978
16,1986,1,1,19.68,2413,0,1225542362,3.02916705
16,1986,0,4,19.33,2413,1,1225542362,3.012097628
16,1986,1,0,10.6,2413,2,1225542362,2.451005098
16,1986,0,2,7.49,2413,5,1225542362,2.138889
16,1986,0,0,6.6,2413,2,1225542362,2.028148247
16,1986,0,1,3.23,2413,0,1225542362,1.442201993
16,1986,1,3,1.8,2413,2,1225542362,1.029619417
16,1986,0,3,0.47,2413,2,1225542362,0.385262401
16,1987,1,5,131.87,3355,1,1963771072,4.889371207
16,1987,0,5,42.29,3355,1,1963771072,3.767921661
16,1987,1,4,40.73,3355,1,1963771072,3.731220295
16,1987,1,2,23.95,3355,5,1963771072,3.216873822
16,1987,0,4,18.71,3355,1,1963771072,2.981126121
16,1987,1,1,17.34,3355,0,1963771072,2.909084467
16,1987,1,0,13.07,3355,2,1963771072,2.644044871
16,1987,0,2,6.76,3355,5,1963771072,2.048982334
16,1987,0,0,5.88,3355,2,1963771072,1.928618652
16,1987,0,1,4.48,3355,0,1963771072,1.701105101
16,1987,1,3,2.23,3355,2,1963771072,1.172482137
16,1987,0,3,1.09,3355,2,1963771072,0.737164066
16,1988,1,5,118.12,2688,1,1081104696,4.780131388
16,1988,0,5,42.32,2688,1,1081104696,3.768614422
16,1988,1,4,40.11,2688,1,1081104696,3.716251401
16,1988,1,2,23.56,2688,5,1081104696,3.201119103
16,1988,0,4,17.14,2688,1,1081104696,2.898119445
16,1988,1,1,15.73,2688,0,1081104696,2.817203515
16,1988,1,0,12.5,2688,2,1081104696,2.602689685
16,1988,0,2,6.6,2688,5,1081104696,2.028148247
16,1988,0,1,6.29,2688,0,1081104696,1.986503546
16,1988,0,0,6.19,2688,2,1081104696,1.972691172
16,1988,1,3,3.14,2688,2,1081104696,1.420695788
16,1988,0,3,0.79,2688,2,1081104696,0.58221562
16,1989,1,5,122.41,2617,1,513607964,4.815512145
16,1989,1,4,39.67,2617,1,513607964,3.70549072
16,1989,0,5,38.9,2617,1,513607964,3.686376324
16,1989,1,2,24.54,2617,5,513607964,3.240245851
16,1989,0,4,17.49,2617,1,513607964,2.917230045
16,1989,1,1,17.15,2617,0,513607964,2.898670561
16,1989,1,0,10.89,2617,2,513607964,2.475697711
16,1989,0,2,6.94,2617,5,513607964,2.071913275
16,1989,0,0,6.43,2617,2,513607964,2.005525859
16,1989,0,1,4.56,2617,0,513607964,1.715598108
16,1989,1,3,2.73,2617,2,513607964,1.316408234
16,1989,0,3,0.48,2617,2,513607964,0.392042088
16,1990,1,5,97.1,2451,1,842745571,4.585987367
16,1990,0,5,38.87,2451,1,842745571,3.685624161
16,1990,1,4,33.66,2451,1,842745571,3.545586284
16,1990,1,2,20.56,2451,5,842745571,3.070839746
16,1990,1,1,17.18,2451,0,842745571,2.900322089
16,1990,0,4,16.33,2451,1,842745571,2.852439104
16,1990,1,0,13.92,2451,2,842745571,2.702702595
16,1990,0,2,7.18,2451,5,842745571,2.101692151
16,1990,0,1,4.94,2451,0,842745571,1.781709133
16,1990,0,0,4.21,2451,2,842745571,1.650579856
16,1990,1,3,2.16,2451,2,842745571,1.150572028
16,1990,0,3,0.32,2451,2,842745571,0.277631737
16,1991,1,5,114.88,1298,1,1941353501,4.752555173
16,1991,1,4,34.75,1298,5,1941353501,3.576550269
16,1991,0,5,29.53,1298,1,1941353501,3.418709807
16,1991,1,2,24.48,1298,0,1941353501,3.237893831
16,1991,0,4,18.81,1298,5,1941353501,2.986186861
16,1991,1,1,18.25,1298,0,1941353501,2.957511061
16,1991,1,0,12.13,1298,2,1941353501,2.574899688
16,1991,0,2,5.74,1298,0,1941353501,1.908059925
