country,year,sex,age,suicides_no,population,suicides/100k pop,gdp_per_capita ($),generation,GDP_for_year ($)
11,2011,0,0,36,639397,5.63,6902,4,1628246801
11,2011,1,3,10,459834,2.17,6902,3,1628246801
11,2011,0,3,1,435715,0.23,6902,3,1628246801
11,2013,1,5,125,169369,73.8,8477,5,1781427094
11,2013,1,4,376,786132,47.83,8477,0,1781427094
11,2013,1,2,609,1316641,46.25,8477,2,1781427094
11,2013,1,1,308,759582,40.55,8477,4,1781427094
11,2013,1,0,145,609560,23.79,8477,4,1781427094
11,2013,0,5,65,464748,13.99,8477,5,1781427094
11,2013,0,2,111,1438609,7.72,8477,2,1781427094
11,2013,0,4,87,1130796,7.69,8477,0,1781427094
11,2013,0,1,45,739769,6.08,8477,4,1781427094
11,2013,0,0,25,576270,4.34,8477,4,1781427094
11,2013,1,3,5,471922,1.06,8477,3,1781427094
11,2013,0,3,1,446842,0.22,8477,3,1781427094
11,2014,1,5,125,172445,72.49,8849,5,1504428656
11,2014,1,2,572,1305009,43.83,8849,2,1504428656
11,2014,1,4,341,807337,42.24,8849,0,1504428656
11,2014,1,1,297,768569,38.64,8849,4,1504428656
11,2014,1,0,128,578690,22.12,8849,4,1504428656
11,2014,0,5,53,475110,11.16,8849,5,1504428656
11,2014,0,2,93,1421531,6.54,8849,2,1504428656
11,2014,0,4,68,1149649,5.91,8849,0,1504428656
11,2014,0,1,41,745490,5.5,8849,4,1504428656
11,2014,0,0,15,546952,2.74,8849,4,1504428656
11,2014,0,3,6,455300,1.32,8849,3,1504428656
11,2014,1,3,2,480895,0.42,8849,3,1504428656
12,1985,1,5,214,210800,101.52,9356,1,830692873
12,1985,1,4,449,876400,51.23,9356,1,830692873
12,1985,1,2,493,1228000,40.15,9356,5,830692873
12,1985,1,1,245,775300,31.6,9356,0,830692873
12,1985,0,5,119,409900,29.03,9356,1,830692873
12,1985,0,4,276,1029700,26.8,9356,1,830692873
12,1985,0,2,252,1216200,20.72,9356,5,830692873
12,1985,1,0,109,775300,14.06,9356,2,830692873
12,1985,0,1,78,744000,10.48,9356,0,830692873
12,1985,0,0,33,744100,4.43,9356,2,830692873
12,1985,1,3,12,644100,1.86,9356,2,830692873
12,1985,0,3,1,615800,0.16,9356,2,830692873
12,1986,1,5,211,215400,97.96,12992,1,402136048
12,1986,1,4,444,889900,49.89,12992,1,402136048
12,1986,1,2,476,1237100,38.48,12992,5,402136048
12,1986,1,1,236,786200,30.02,12992,0,402136048
12,1986,0,4,255,1039500,24.53,12992,1,402136048
12,1986,0,5,90,419600,21.45,12992,1,402136048
12,1986,0,2,252,1221200,20.64,12992,5,402136048
12,1986,1,0,118,760500,15.52,12992,2,402136048
12,1986,0,1,76,755700,10.06,12992,0,402136048
12,1986,0,0,40,729100,5.49,12992,2,402136048
12,1986,1,3,3,630300,0.48,12992,2,402136048
12,1986,0,3,1,602600,0.17,12992,2,402136048
12,1987,1,5,222,214800,103.35,16165,1,129777672
12,1987,1,4,433,893500,48.46,16165,1,129777672
12,1987,1,2,483,1239800,38.96,16165,5,129777672
12,1987,1,1,273,789200,34.59,16165,0,129777672
12,1987,0,5,113,422000,26.78,16165,1,129777672
12,1987,0,4,232,1040900,22.29,16165,1,129777672
12,1987,0,2,215,1222000,17.59,16165,5,129777672
12,1987,1,0,121,756300,16,16165,2,129777672
12,1987,0,1,100,759300,13.17,16165,0,129777672
12,1987,0,0,35,725700,4.82,16165,2,129777672
12,1987,1,3,11,628100,1.75,16165,2,129777672
12,1987,0,3,0,599700,0,16165,2,129777672
12,1988,1,5,181,217000,83.41,17509,1,40903710
12,1988,1,4,390,901500,43.26,17509,1,40903710
12,1988,1,2,423,1251300,33.8,17509,5,40903710
12,1988,1,1,238,796900,29.87,17509,0,40903710
12,1988,0,5,104,429200,24.23,17509,1,40903710
12,1988,0,4,211,1044800,20.2,17509,1,40903710
12,1988,0,2,213,1229900,17.32,17509,5,40903710
12,1988,1,0,113,745800,15.15,17509,2,40903710
12,1988,0,1,86,767800,11.2,17509,0,40903710
12,1988,0,0,28,715900,3.91,17509,2,40903710
12,1988,1,3,8,624200,1.28,17509,2,40903710
12,1988,0,3,1,595000,0.17,17509,2,40903710
12,1989,1,5,220,220800,99.64,17659,1,1891337347
12,1989,1,4,351,908400,38.64,17659,1,1891337347
12,1989,1,2,422,1267600,33.29,17659,5,1891337347
12,1989,1,1,215,805000,26.71,17659,0,1891337347
12,1989,0,5,91,436800,20.83,17659,1,1891337347
12,1989,0,4,200,1048300,19.08,17659,1,1891337347
12,1989,1,0,126,730000,17.26,17659,2,1891337347
12,1989,0,2,190,1243700,15.28,17659,5,1891337347
12,1989,0,1,72,776100,9.28,17659,0,1891337347
12,1989,0,0,27,700100,3.86,17659,2,1891337347
12,1989,1,3,4,620700,0.64,17659,2,1891337347
12,1989,0,3,2,591700,0.34,17659,2,1891337347
12,1990,1,5,208,221900,93.74,22032,1,272411294
12,1990,1,4,349,915100,38.14,22032,1,272411294
12,1990,1,2,422,1285200,32.84,22032,5,272411294
12,1990,1,1,213,811000,26.26,22032,0,272411294
12,1990,0,5,95,439600,21.61,22032,1,272411294
12,1990,0,4,193,1053000,18.33,22032,1,272411294
12,1990,1,0,109,711900,15.31,22032,2,272411294
12,1990,0,2,186,1259200,14.77,22032,5,272411294
12,1990,0,1,81,781400,10.37,22032,0,272411294
12,1990,0,0,37,682800,5.42,22032,2,272411294
12,1990,1,3,2,618600,0.32,22032,2,272411294
12,1990,0,3,0,590000,0,22032,2,272411294
12,1991,1,5,205,219300,93.48,22523,1,1184419035
12,1991,1,4,310,925900,33.48,22523,5,1184419035
12,1991,1,2,424,1304700,32.5,22523,0,1184419035
12,1991,1,1,235,813800,28.88,22523,0,1184419035
12,1991,0,5,76,436200,17.42,22523,1,1184419035
12,1991,0,4,172,1063800,16.17,22523,5,1184419035
12,1991,0,2,184,1277400,14.4,22523,0,1184419035
12,1991,1,0,100,696300,14.36,22523,2,1184419035
12,1991,0,1,71,783200,9.07,22523,0,1184419035
12,1991,0,0,23,667900,3.44,22523,2,1184419035
12,1991,1,3,4,618500,0.65,22523,4,1184419035
12,1991,0,3,1,589600,0.17,22523,4,1184419035
12,1992,1,5,178,213800,83.26,25036,1,184816838
12,1992,1,4,331,940200,35.21,25036,5,184816838
12,1992,1,2,450,1325000,33.96,25036,0,184816838
12,1992,1,1,235,813500,28.89,25036,0,184816838
12,1992,0,5,94,428600,21.93,25036,1,184816838
12,1992,0,4,202,1079300,18.72,25036,5,184816838
12,1992,1,0,114,683800,16.67,25036,2,184816838
12,1992,0,2,171,1296200,13.19,25036,0,184816838
12,1992,0,1,69,782500,8.82,25036,0,184816838
12,1992,0,0,29,656700,4.42,25036,2,184816838
12,1992,1,3,5,619100,0.81,25036,4,184816838
12,1992,0,3,0,589400,0,25036,4,184816838
12,1993,1,5,196,206300,95.01,23875,1,1708586767
12,1993,1,2,573,1346000,42.57,23875,0,1708586767
12,1993,1,4,365,956900,38.14,23875,5,1708586767
12,1993,1,1,276,810400,34.06,23875,0,1708586767
12,1993,0,5,94,419100,22.43,23875,1,1708586767
12,1993,1,0,138,674100,20.47,23875,2,1708586767
12,1993,0,4,192,1097600,17.49,23875,5,1708586767
12,1993,0,2,196,1315100,14.9,23875,0,1708586767
12,1993,0,1,74,779500,9.49,23875,0,1708586767
12,1993,0,0,33,648400,5.09,23875,2,1708586767
12,1993,1,3,4,619900,0.65,23875,4,1708586767
12,1993,0,3,1,589600,0.17,23875,4,1708586767
12,1994,1,5,200,204800,97.66,25922,1,1381802879
12,1994,1,2,538,1367300,39.35,25922,0,1381802879
12,1994,1,4,378,968900,39.01,25922,5,1381802879
12,1994,1,1,266,804200,33.08,25922,0,1381802879
12,1994,1,0,151,665700,22.68,25922,2,1381802879
12,1994,0,5,82,414900,19.76,25922,1,1381802879
12,1994,0,4,185,1110600,16.66,25922,5,1381802879
12,1994,0,2,213,1334900,15.96,25922,0,1381802879
12,1994,0,1,83,774100,10.72,25922,0,1381802879
12,1994,0,0,24,641000,3.74,25922,2,1381802879
12,1994,1,3,10,620600,1.61,25922,4,1381802879
12,1994,0,3,1,590400,0.17,25922,4,1381802879
12,1995,1,5,169,211300,79.98,30394,1,1804514649
12,1995,1,2,593,1390200,42.66,30394,0,1804514649
12,1995,1,4,392,969500,40.43,30394,5,1804514649
12,1995,1,1,244,795600,30.67,30394,2,1804514649
12,1995,1,0,142,657100,21.61,30394,2,1804514649
12,1995,0,5,84,422900,19.86,30394,1,1804514649
12,1995,0,4,185,1108700,16.69,30394,5,1804514649
12,1995,0,2,222,1357900,16.35,30394,0,1804514649
12,1995,0,1,72,767500,9.38,30394,2,1804514649
12,1995,0,0,39,634100,6.15,30394,2,1804514649
12,1995,1,3,10,621100,1.61,30394,4,1804514649
12,1995,0,3,3,591200,0.51,30394,4,1804514649
12,1996,1,5,173,221792,78,29438,1,2109665640
12,1996,1,2,551,1417838,38.86,29438,0,2109665640
12,1996,1,4,352,961063,36.63,29438,5,2109665640
12,1996,1,1,239,786754,30.38,29438,2,2109665640
12,1996,1,0,140,649022,21.57,29438,2,2109665640
12,1996,0,5,68,436450,15.58,29438,1,2109665640
12,1996,0,2,215,1386275,15.51,29438,0,2109665640
12,1996,0,4,157,1095398,14.33,29438,5,2109665640
12,1996,0,1,77,760530,10.12,29438,2,2109665640
12,1996,0,0,36,627412,5.74,29438,2,2109665640
12,1996,1,3,3,622534,0.48,29438,4,2109665640
12,1996,0,3,2,592477,0.34,29438,4,2109665640
12,1997,1,5,197,226961,86.8,26609,1,1410528995
12,1997,1,2,608,1433650,42.41,26609,0,1410528995
12,1997,1,4,343,955659,35.89,26609,5,1410528995
12,1997,1,1,273,782814,34.87,26609,2,1410528995
12,1997,1,0,124,645571,19.21,26609,2,1410528995
12,1997,0,2,238,1402471,16.97,26609,0,1410528995
12,1997,0,4,173,1087545,15.91,26609,5,1410528995
12,1997,0,5,69,443094,15.57,26609,1,1410528995
12,1997,0,1,81,757131,10.7,26609,2,1410528995
12,1997,0,0,34,624118,5.45,26609,2,1410528995
12,1997,1,3,6,623586,0.96,26609,4,1410528995
12,1997,0,3,0,593623,0,26609,4,1410528995
12,1998,1,5,185,241792,76.51,27087,1,1391093520
12,1998,1,2,571,1471297,38.81,27087,0,1391093520
12,1998,1,4,329,949378,34.65,27087,5,1391093520
12,1998,1,1,236,764850,30.86,27087,2,1391093520
12,1998,1,0,136,636467,21.37,27087,2,1391093520
12,1998,0,5,86,461159,18.65,27087,1,1391093520
12,1998,0,2,228,1440638,15.83,27087,0,1391093520
12,1998,0,4,154,1073492,14.35,27087,5,1391093520
12,1998,0,1,56,741822,7.55,27087,2,1391093520
12,1998,0,0,31,615839,5.03,27087,2,1391093520
12,1998,1,3,5,626794,0.8,27087,4,1391093520
12,1998,0,3,2,597469,0.33,27087,4,1391093520
12,1999,1,5,148,251980,58.73,26969,1,1790575906
12,1999,1,2,558,1492493,37.39,26969,0,1790575906
12,1999,1,4,329,950152,34.63,26969,5,1790575906
12,1999,1,1,204,748800,27.24,26969,2,1790575906
12,1999,1,0,113,632892,17.85,26969,2,1790575906
12,1999,0,4,145,1069485,13.56,26969,5,1790575906
12,1999,0,2,198,1462303,13.54,26969,0,1790575906
12,1999,0,5,62,473110,13.1,26969,1,1790575906
12,1999,0,1,63,727178,8.66,26969,2,1790575906
12,1999,0,0,26,613014,4.24,26969,2,1790575906
12,1999,1,3,9,628075,1.43,26969,4,1790575906
12,1999,0,3,2,598795,0.33,26969,4,1790575906
12,2000,1,5,176,261961,67.19,24592,1,1681718565
12,2000,1,2,589,1511704,38.96,24592,0,1681718565
12,2000,1,4,353,952563,37.06,24592,5,1681718565
12,2000,1,1,265,731332,36.24,24592,2,1681718565
12,2000,1,0,139,631207,22.02,24592,2,1681718565
12,2000,0,2,253,1481833,17.07,24592,0,1681718565
12,2000,0,4,180,1067181,16.87,24592,5,1681718565
12,2000,0,5,76,484631,15.68,24592,1,1681718565
12,2000,0,1,69,711759,9.69,24592,2,1681718565
12,2000,0,0,38,612148,6.21,24592,2,1681718565
12,2000,1,3,4,628531,0.64,24592,4,1681718565
12,2000,0,3,1,599175,0.17,24592,4,1681718565
12,2001,1,5,171,271676,62.94,24494,5,1618767400
12,2001,1,2,686,1524828,44.99,24494,0,1618767400
12,2001,1,4,361,961448,37.55,24494,5,1618767400
12,2001,1,1,239,717487,33.31,24494,2,1618767400
12,2001,1,0,118,631774,18.68,24494,4,1618767400
12,2001,0,5,86,496214,17.33,24494,5,1618767400
12,2001,0,2,248,1495214,16.59,24494,0,1618767400
12,2001,0,4,155,1070496,14.48,24494,5,1618767400
12,2001,0,1,55,699613,7.86,24494,2,1618767400
12,2001,0,0,35,612659,5.71,24494,4,1618767400
12,2001,1,3,7,628591,1.11,24494,4,1618767400
12,2001,0,3,4,600055,0.67,24494,4,1618767400
12,2002,1,5,173,280663,61.64,26526,5,1162398905
12,2002,1,2,636,1532542,41.5,26526,0,1162398905
12,2002,1,4,344,976466,35.23,26526,5,1162398905
12,2002,1,1,235,708881,33.15,26526,2,1162398905
12,2002,0,4,186,1080063,17.22,26526,5,1162398905
12,2002,1,0,107,633971,16.88,26526,4,1162398905
12,2002,0,2,242,1503026,16.1,26526,0,1162398905
12,2002,0,5,66,506614,13.03,26526,5,1162398905
12,2002,0,1,58,692308,8.38,26526,2,1162398905
12,2002,0,0,24,614288,3.91,26526,4,1162398905
12,2002,0,3,3,600964,0.5,26526,4,1162398905
12,2002,1,3,2,628784,0.32,26526,4,1162398905
12,2003,1,5,179,289022,61.93,32538,5,1175241766
12,2003,1,2,684,1538139,44.47,32538,0,1175241766
12,2003,1,4,324,991219,32.69,32538,5,1175241766
12,2003,1,1,221,702195,31.47,32538,2,1175241766
12,2003,1,0,121,636426,19.01,32538,4,1175241766
12,2003,0,4,169,1090130,15.5,32538,5,1175241766
12,2003,0,2,218,1509017,14.45,32538,0,1175241766
12,2003,0,5,60,515520,11.64,32538,5,1175241766
12,2003,0,1,64,687593,9.31,32538,2,1175241766
12,2003,0,0,39,616806,6.32,32538,4,1175241766
12,2003,1,3,8,627838,1.27,32538,4,1175241766
12,2003,0,3,4,600217,0.67,32538,4,1175241766
12,2004,1,5,157,297919,52.7,37661,5,1517838618
12,2004,1,2,618,1542915,40.05,37661,0,1517838618
12,2004,1,4,343,1005599,34.11,37661,5,1517838618
12,2004,1,1,205,696334,29.44,37661,2,1517838618
12,2004,1,0,124,638439,19.42,37661,4,1517838618
12,2004,0,2,237,1515362,15.64,37661,0,1517838618
12,2004,0,4,146,1099444,13.28,37661,5,1517838618
12,2004,0,5,65,525456,12.37,37661,5,1517838618
12,2004,0,1,55,683475,8.05,37661,2,1517838618
12,2004,0,0,28,620047,4.52,37661,4,1517838618
12,2004,0,3,6,597900,1,37661,4,1517838618
12,2004,1,3,3,625132,0.48,37661,4,1517838618
12,2005,1,5,170,308369,55.13,39124,5,818693889
12,2005,1,2,643,1549954,41.49,39124,0,818693889
12,2005,1,4,370,1018252,36.34,39124,5,818693889
12,2005,1,1,195,691901,28.18,39124,2,818693889
12,2005,0,4,173,1106872,15.63,39124,5,818693889
12,2005,0,2,236,1523342,15.49,39124,0,818693889
12,2005,1,0,98,641284,15.28,39124,4,818693889
12,2005,0,5,69,537786,12.83,39124,5,818693889
12,2005,0,1,48,681309,7.05,39124,2,818693889
12,2005,0,0,26,624077,4.17,39124,4,818693889
12,2005,1,3,1,622381,0.16,39124,4,818693889
12,2005,0,3,0,595487,0,39124,4,818693889
12,2006,1,5,142,319905,44.39,41135,5,1791304722
12,2006,1,2,616,1559144,39.51,41135,0,1791304722
12,2006,1,4,333,1029722,32.34,41135,5,1791304722
12,2006,1,1,217,689593,31.47,41135,2,1791304722
12,2006,0,4,167,1113517,15,41135,5,1791304722
12,2006,0,2,229,1532206,14.95,41135,0,1791304722
12,2006,1,0,86,645841,13.32,41135,4,1791304722
12,2006,0,5,64,550950,11.62,41135,5,1791304722
12,2006,0,1,50,680859,7.34,41135,2,1791304722
12,2006,0,0,27,629311,4.29,41135,4,1791304722
12,2006,0,3,3,592596,0.51,41135,4,1791304722
12,2006,1,3,1,619058,0.16,41135,4,1791304722
12,2007,1,5,163,331504,49.17,47040,5,625296620
12,2007,1,2,578,1567727,36.87,47040,0,625296620
12,2007,1,4,308,1043262,29.52,47040,5,625296620
12,2007,1,1,174,689694,25.23,47040,2,625296620
12,2007,0,2,232,1540147,15.06,47040,0,625296620
12,2007,0,4,166,1122161,14.79,47040,5,625296620
12,2007,1,0,91,651293,13.97,47040,4,625296620
12,2007,0,5,76,563862,13.48,47040,5,625296620
12,2007,0,1,40,681575,5.87,47040,2,625296620
12,2007,0,0,22,635389,3.46,47040,4,625296620
12,2007,1,3,6,614877,0.98,47040,3,625296620
12,2007,0,3,1,588775,0.17,47040,3,625296620
12,2008,1,5,174,341406,50.97,51345,5,1065145643
12,2008,1,2,648,1573470,41.18,51345,0,1065145643
12,2008,1,4,340,1058969,32.11,51345,5,1065145643
12,2008,1,1,177,691616,25.59,51345,2,1065145643
12,2008,1,0,110,657101,16.74,51345,4,1065145643
12,2008,0,2,225,1545151,14.56,51345,0,1065145643
12,2008,0,4,165,1133712,14.55,51345,5,1065145643
12,2008,0,5,69,574334,12.01,51345,5,1065145643
12,2008,0,1,46,684849,6.72,51345,2,1065145643
12,2008,0,0,37,641708,5.77,51345,4,1065145643
12,2008,0,3,5,586242,0.85,51345,3,1065145643
12,2008,1,3,3,612292,0.49,51345,3,1065145643
12,2009,1,5,173,349801,49.46,47630,5,778512006
12,2009,1,2,645,1576175,40.92,47630,0,778512006
12,2009,1,4,366,1075825,34.02,47630,5,778512006
12,2009,1,1,181,694716,26.05,47630,2,778512006
12,2009,0,4,177,1148108,15.42,47630,5,778512006
12,2009,0,2,229,1547499,14.8,47630,0,778512006
12,2009,1,0,90,661817,13.6,47630,4,778512006
12,2009,0,5,58,582517,9.96,47630,5,778512006
12,2009,0,1,52,690235,7.53,47630,2,778512006
12,2009,0,0,34,646252,5.26,47630,4,778512006
12,2009,0,3,4,587237,0.68,47630,3,778512006
12,2009,1,3,4,613184,0.65,47630,3,778512006
12,2010,1,5,183,354037,51.69,47355,5,1783273251
12,2010,1,2,622,1576828,39.45,47355,2,1783273251
12,2010,1,4,356,1084719,32.82,47355,5,1783273251
12,2010,1,1,184,696461,26.42,47355,2,1783273251
12,2010,0,2,243,1548246,15.7,47355,2,1783273251
12,2010,0,4,173,1156036,14.96,47355,5,1783273251
12,2010,1,0,98,663725,14.77,47355,4,1783273251
12,2010,0,5,63,586690,10.74,47355,5,1783273251
12,2010,0,1,50,693304,7.21,47355,2,1783273251
12,2010,0,0,32,647625,4.94,47355,4,1783273251
12,2010,1,3,7,614697,1.14,47355,3,1783273251
12,2010,0,3,2,588803,0.34,47355,3,1783273251
12,2011,1,5,196,361243,54.26,50893,5,1272523521
12,2011,1,2,607,1587976,38.22,50893,2,1272523521
12,2011,1,4,408,1105807,36.9,50893,0,1272523521
12,2011,1,1,163,715773,22.77,50893,4,1272523521
12,2011,1,0,109,676437,16.11,50893,4,1272523521
12,2011,0,2,247,1552522,15.91,50893,2,1272523521
12,2011,0,4,185,1176009,15.73,50893,0,1272523521
12,2011,0,5,67,593364,11.29,50893,5,1272523521
12,2011,0,1,60,707535,8.48,50893,4,1272523521
12,2011,0,0,41,656675,6.24,50893,4,1272523521
12,2011,1,3,5,624298,0.8,50893,3,1272523521
12,2011,0,3,0,597487,0,50893,3,1272523521
12,2012,1,5,191,369145,51.74,47678,5,331989767
12,2012,1,2,617,1588342,38.85,47678,2,331989767
12,2012,1,4,381,1125706,33.85,47678,0,331989767
12,2012,1,1,193,723202,26.69,47678,4,331989767
12,2012,0,4,187,1195065,15.65,47678,0,331989767
12,2012,1,0,100,681023,14.68,47678,4,331989767
12,2012,0,2,217,1551324,13.99,47678,2,331989767
12,2012,0,5,61,600081,10.17,47678,5,331989767
12,2012,0,1,45,715195,6.29,47678,4,331989767
12,2012,0,0,28,659827,4.24,47678,4,331989767
12,2012,0,3,3,603232,0.5,47678,3,331989767
12,2012,1,3,3,630495,0.48,47678,3,331989767
12,2013,1,5,183,378864,48.3,49489,5,1234426137
12,2013,1,2,570,1582723,36.01,49489,2,1234426137
12,2013,1,4,357,1155511,30.9,49489,0,1234426137
12,2013,1,1,159,728918,21.81,49489,4,1234426137
12,2013,0,2,215,1546111,13.91,49489,2,1234426137
12,2013,0,4,168,1221439,13.75,49489,0,1234426137
12,2013,1,0,91,679018,13.4,49489,4,1234426137
12,2013,0,5,73,605856,12.05,49489,5,1234426137
12,2013,0,1,47,721787,6.51,49489,4,1234426137
12,2013,0,0,27,656675,4.11,49489,4,1234426137
12,2013,1,3,3,638399,0.47,49489,3,1234426137
12,2013,0,3,2,610848,0.33,49489,3,1234426137
12,2014,1,5,187,387814,48.22,50173,5,1804967070
12,2014,1,2,531,1576060,33.69,50173,2,1804967070
12,2014,1,4,363,1176768,30.85,50173,0,1804967070
12,2014,1,1,168,728759,23.05,50173,4,1804967070
12,2014,0,2,231,1540001,15,50173,2,1804967070
12,2014,0,4,177,1240549,14.27,50173,0,1804967070
12,2014,0,5,83,614412,13.51,50173,5,1804967070
12,2014,1,0,85,675446,12.58,50173,4,1804967070
12,2014,0,1,43,724681,5.93,50173,4,1804967070
12,2014,0,0,27,653625,4.13,50173,4,1804967070
12,2014,1,3,4,644794,0.62,50173,3,1804967070
12,2014,0,3,0,615939,0,50173,3,1804967070
12,2015,1,5,177,392775,45.06,42830,5,226970243
12,2015,1,2,529,1567729,33.74,42830,2,226970243
12,2015,1,4,353,1200170,29.41,42830,0,226970243
12,2015,1,1,161,728873,22.09,42830,4,226970243
12,2015,0,2,221,1534727,14.4,42830,2,226970243
12,2015,0,5,87,616201,14.12,42830,5,226970243
12,2015,0,4,176,1262327,13.94,42830,0,226970243
12,2015,1,0,93,671971,13.84,42830,4,226970243
12,2015,0,1,45,726357,6.2,42830,4,226970243
12,2015,0,0,21,649587,3.23,42830,4,226970243
12,2015,0,3,2,622189,0.32,42830,3,226970243
12,2015,1,3,2,651450,0.31,42830,3,226970243
13,1986,1,1,1,12100,8.26,1552,0,227850000
13,1986,0,0,1,17800,5.62,1552,2,227850000
13,1986,1,0,1,18200,5.49,1552,2,227850000
13,1986,0,1,0,12200,0,1552,0,227850000
13,1986,0,2,0,15500,0,1552,5,227850000
13,1986,0,3,0,18300,0,1552,2,227850000
13,1986,0,4,0,8100,0,1552,1,227850000
13,1986,0,5,0,1700,0,1552,1,227850000
13,1986,1,2,0,14800,0,1552,5,227850000
13,1986,1,3,0,18900,0,1552,2,227850000
13,1986,1,4,0,7600,0,1552,1,227850000
13,1986,1,5,0,1600,0,1552,1,227850000
13,1987,1,1,2,11815,16.93,1920,0,276550000
13,1987,1,2,1,10860,9.21,1920,5,276550000
13,1987,1,0,1,18966,5.27,1920,2,276550000
13,1987,0,0,0,18791,0,1920,2,276550000
13,1987,0,1,0,11413,0,1920,0,276550000
13,1987,0,2,0,10635,0,1920,5,276550000
13,1987,0,3,0,23345,0,1920,2,276550000
13,1987,0,4,0,5789,0,1920,1,276550000
13,1987,0,5,0,1535,0,1920,1,276550000
13,1987,1,3,0,23793,0,1920,2,276550000
13,1987,1,4,0,5866,0,1920,1,276550000
13,1987,1,5,0,1261,0,1920,1,276550000
13,1989,1,0,1,19396,5.16,2372,2,363150000
13,1989,0,0,0,19271,0,2372,2,363150000
13,1989,0,1,0,12799,0,2372,0,363150000
13,1989,0,2,0,11526,0,2372,5,363150000
13,1989,0,3,0,24677,0,2372,2,363150000
13,1989,0,4,0,6024,0,2372,1,363150000
13,1989,0,5,0,1658,0,2372,1,363150000
13,1989,1,1,0,13293,0,2372,0,363150000
13,1989,1,2,0,11805,0,2372,5,363150000
13,1989,1,3,0,25197,0,2372,2,363150000
13,1989,1,4,0,6087,0,2372,1,363150000
13,1989,1,5,0,1355,0,2372,1,363150000
13,1990,1,4,1,6300,15.87,2614,1,413050000
13,1990,1,2,1,11300,8.85,2614,5,413050000
13,1990,0,0,1,20100,4.98,2614,2,413050000
13,1990,0,1,0,13100,0,2614,0,413050000
13,1990,0,2,0,11000,0,2614,5,413050000
13,1990,0,3,0,26200,0,2614,2,413050000
13,1990,0,4,0,6100,0,2614,1,413050000
13,1990,0,5,0,1700,0,2614,1,413050000
13,1990,1,0,0,20300,0,2614,2,413050000
13,1990,1,1,0,13500,0,2614,0,413050000
13,1990,1,3,0,26900,0,2614,2,413050000
13,1990,1,5,0,1500,0,2614,1,413050000
13,1991,1,4,1,6500,15.38,2742,5,444720750
13,1991,1,2,1,11700,8.55,2742,0,444720750
13,1991,0,0,0,20600,0,2742,2,444720750
13,1991,0,1,0,13700,0,2742,0,444720750
13,1991,0,2,0,11400,0,2742,0,444720750
13,1991,0,3,0,26500,0,2742,4,444720750
13,1991,0,4,0,6300,0,2742,5,444720750
13,1991,0,5,0,1800,0,2742,1,444720750
13,1991,1,0,0,20800,0,2742,2,444720750
13,1991,1,1,0,14200,0,2742,0,444720750
13,1991,1,3,0,27200,0,2742,4,444720750
13,1991,1,5,0,1500,0,2742,1,444720750
13,1993,1,1,1,15400,6.49,3278,0,559858250
13,1993,0,0,0,21900,0,3278,2,559858250
13,1993,0,1,0,15000,0,3278,0,559858250
13,1993,0,2,0,12200,0,3278,0,559858250
13,1993,0,3,0,27100,0,3278,4,559858250
13,1993,0,4,0,6600,0,3278,5,559858250
13,1993,0,5,0,1800,0,3278,1,559858250
13,1993,1,0,0,22100,0,3278,2,559858250
13,1993,1,2,0,12700,0,3278,0,559858250
13,1993,1,3,0,27800,0,3278,4,559858250
13,1993,1,4,0,6600,0,3278,5,559858250
13,1993,1,5,0,1600,0,3278,1,559858250
13,1994,1,5,1,1559,64.14,3399,1,580863700
13,1994,0,5,1,1912,52.3,3399,1,580863700
13,1994,1,2,3,14798,20.27,3399,0,580863700
13,1994,1,4,1,6725,14.87,3399,5,580863700
13,1994,1,1,2,15207,13.15,3399,0,580863700
13,1994,0,0,0,19476,0,3399,2,580863700
